Original,Filtered
17070.777596281303,1206.8487832318065
17146.548929972178,1235.6131554000617
17214.908975315102,1264.8572644494282
17276.365690434446,1294.6354770298788
17331.987150676923,1325.117453677709
17383.723619198932,1356.5532530008018
17434.844092690095,1389.2206747492173
17490.022059394574,1423.3571855128364
17554.703750478388,1459.0833101610876
17633.69577160461,1496.330851068599
17729.308176190963,1534.794491849657
17839.724203431255,1573.9255843740539
17958.38447461415,1612.9797716815133
18074.98128299493,1651.1157578797602
18178.17354337791,1687.524341489795
18259.48581063272,1721.5506074898444
18317.25982052245,1752.7644876609097
18359.215933347165,1780.9407270384622
18402.32355122916,1805.9299124669526
18469.31036203195,1827.4340666710943
18582.13119237477,1844.735360768897
18753.794918890333,1856.4541923595375
18980.76720836694,1860.4231680354321
19238.417779359912,1853.7501531618336
19481.496429693845,1833.10649588178
19650.451149565208,1795.2228396189819
19682.818711832184,1737.51742691485
19527.3587756242,1658.7359034952724
19157.54163631835,1559.4611798821861
18580.80451796214,1442.3650002915358
17840.797184509658,1312.1191233899333
17011.488647974576,1174.9540663530606
16184.08236741418,1037.930872618079
15449.616735691325,908.0571524799466
14881.353984095278,791.4157767576951
14521.210595976578,692.4730509236858
14373.484703402632,613.6927382497176
14407.250942077397,555.5127696092212
14566.542171052428,516.6602501407759
14785.450250210642,494.70775360424545
15004.10764748111,486.72768527951365
15181.470332600768,489.89226275888046
15301.89256865012,501.8950477830899
15374.327976751025,521.1267373186222
15425.058286890757,546.6067907770281
15486.546694325025,577.7347319326377
15585.87461904234,613.9647081515843
15736.050691339047,654.5152272318455
15932.391491770824,698.203153230402
16154.53951235265,743.4458123198885
16373.01622614506,788.421818151304
16557.994969502237,831.3355430650073
16687.540785712674,870.7042867205073
16752.97023297691,905.5867649982371
16760.045744500952,935.6944158360783
16726.066630188838,961.3644608613268
16674.12481801034,983.4134163922798
16626.506566202603,1002.9199582890732
16599.267624551958,1020.9987924255493
16599.43203691278,1038.6205756475463
16625.295891128175,1056.5111951962695
16669.29238171511,1075.1353548251977
16722.12142829626,1094.7441622678198
16776.584459747362,1115.4519729761046
16829.8400992082,1137.30743806665
16883.48075714373,1160.3356984229365
16941.66878657655,1184.54699777978
17008.271083221534,1209.9239368931394
17084.257885571373,1236.4085615403278
17166.48339886168,1263.9083595259376
17248.40454584926,1292.3284569988768
17322.52283594384,1321.6211765352364
17383.629644378867,1351.830813091209
17431.55462694659,1383.1072394268108
17472.211696830323,1415.6696082699918
17516.296886997767,1449.7191226346365
17575.843474631685,1485.3214651857065
17659.69397908925,1522.2966282645161
17769.496796327232,1560.1589372162098
17897.85046678315,1598.139091268748
18029.64052525614,1635.294705070729
18146.583268821923,1670.6833512739054
18233.818555348007,1703.5433309914063
18286.472104298475,1733.4133802036113
18313.785127177965,1760.1306662788738
18338.869196606225,1783.6775417295917
18393.32830335869,1803.8947486395637
18507.59277935579,1820.1289830233604
18699.35514357897,1830.9201057218977
18963.478722474643,1833.844065603494
19266.788282744077,1825.6046410030237
19550.13353435958,1802.4127607399262
19738.24871133056,1760.6184687087152
19755.705663934583,1697.486502404756
19545.316359980745,1611.9528074746604
19084.2883028454,1505.1828940335727
18393.65084176704,1380.7813749935592
17537.97286483043,1244.5710377450198
16614.821258478758,1103.95379304786
15736.1113205749,966.9617375834891
15005.715088215156,841.1798888817592
14498.775366386202,732.7537104022465
14247.792415978489,645.6757629781215
14238.792176198624,581.481198006361
14418.234396799387,539.3877844549389
14708.52028089197,516.8166621660047
15027.796409345352,510.1499624522379
15308.818681446,515.5400621828671
15512.16670413783,529.5910625820547
15630.889890931136,549.7819813804159
15686.166520470488,574.5779346489078
15716.02634086355,603.2586122987955
15760.924230127328,635.5606830109762
15850.501641779412,671.2661488324219
15995.149266384726,709.8656160034034
16184.282926365831,750.3883442641518
16391.130969507896,791.4330480228568
16581.957905151197,831.3725311679295
16726.551912052782,868.6583166127265
16806.747330358325,902.1299628467108
16820.66594542083,931.240997299135
16781.88095259297,956.1442313993001
16714.314904985305,977.6224720683884
